"sku","categoria","familia"
"104539870","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104542880","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104542890","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104542900","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104542910","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104542920","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104542930","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104543870","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104543880","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104543890","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104543920","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104543930","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104545320","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104545330","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104545340","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104545350","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104546950","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104547400","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104547420","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104548950","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"105100144","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"105153940","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"105153950","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"105154020","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"105154030","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"105154040","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"105154120","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"105154130","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"105154260","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"105154280","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"105154330","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"105154610","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"105154770","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"150001275","BOLLERIA","BOLLERÍA LISTA PARA COMER"
"104360380","BOLLERIA","CREMAS"
"104360390","BOLLERIA","CREMAS"
"104514700","BOLLERIA","CREMAS"
"104521680","BOLLERIA","CREMAS"
"104533180","BOLLERIA","CREMAS"
"104533190","BOLLERIA","CREMAS"
"104533200","BOLLERIA","CREMAS"
"101820109","BOLLERIA","DESCONTINUADOS"
"102300070","BOLLERIA","DESCONTINUADOS"
"103511130","BOLLERIA","DESCONTINUADOS"
"104103100","BOLLERIA","DESCONTINUADOS"
"104103180","BOLLERIA","DESCONTINUADOS"
"104103200","BOLLERIA","DESCONTINUADOS"
"104106390","BOLLERIA","DESCONTINUADOS"
"104106400","BOLLERIA","DESCONTINUADOS"
"104253970","BOLLERIA","DESCONTINUADOS"
"104253980","BOLLERIA","DESCONTINUADOS"
"104254050","BOLLERIA","DESCONTINUADOS"
"104254190","BOLLERIA","DESCONTINUADOS"
"104303130","BOLLERIA","DESCONTINUADOS"
"104303280","BOLLERIA","DESCONTINUADOS"
"104303520","BOLLERIA","DESCONTINUADOS"
"104303570","BOLLERIA","DESCONTINUADOS"
"104303580","BOLLERIA","DESCONTINUADOS"
"104303680","BOLLERIA","DESCONTINUADOS"
"104350180","BOLLERIA","DESCONTINUADOS"
"104351040","BOLLERIA","DESCONTINUADOS"
"104351150","BOLLERIA","DESCONTINUADOS"
"104351390","BOLLERIA","DESCONTINUADOS"
"104352120","BOLLERIA","DESCONTINUADOS"
"104360430","BOLLERIA","DESCONTINUADOS"
"104500780","BOLLERIA","DESCONTINUADOS"
"104510170","BOLLERIA","DESCONTINUADOS"
"104510230","BOLLERIA","DESCONTINUADOS"
"104510280","BOLLERIA","DESCONTINUADOS"
"104511970","BOLLERIA","DESCONTINUADOS"
"104513140","BOLLERIA","DESCONTINUADOS"
"104514600","BOLLERIA","DESCONTINUADOS"
"104515430","BOLLERIA","DESCONTINUADOS"
"104515590","BOLLERIA","DESCONTINUADOS"
"104515630","BOLLERIA","DESCONTINUADOS"
"104516800","BOLLERIA","DESCONTINUADOS"
"104516910","BOLLERIA","DESCONTINUADOS"
"104517110","BOLLERIA","DESCONTINUADOS"
"104517180","BOLLERIA","DESCONTINUADOS"
"104517200","BOLLERIA","DESCONTINUADOS"
"104517380","BOLLERIA","DESCONTINUADOS"
"104517390","BOLLERIA","DESCONTINUADOS"
"104517820","BOLLERIA","DESCONTINUADOS"
"104517830","BOLLERIA","DESCONTINUADOS"
"104518050","BOLLERIA","DESCONTINUADOS"
"104518250","BOLLERIA","DESCONTINUADOS"
"104518320","BOLLERIA","DESCONTINUADOS"
"104519020","BOLLERIA","DESCONTINUADOS"
"104519030","BOLLERIA","DESCONTINUADOS"
"104519040","BOLLERIA","DESCONTINUADOS"
"104519200","BOLLERIA","DESCONTINUADOS"
"104519440","BOLLERIA","DESCONTINUADOS"
"104520010","BOLLERIA","DESCONTINUADOS"
"104520020","BOLLERIA","DESCONTINUADOS"
"104520900","BOLLERIA","DESCONTINUADOS"
"104521540","BOLLERIA","DESCONTINUADOS"
"104521560","BOLLERIA","DESCONTINUADOS"
"104523550","BOLLERIA","DESCONTINUADOS"
"104530350","BOLLERIA","DESCONTINUADOS"
"105153960","BOLLERIA","DESCONTINUADOS"
"105153970","BOLLERIA","DESCONTINUADOS"
"105154050","BOLLERIA","DESCONTINUADOS"
"105154111","BOLLERIA","DESCONTINUADOS"
"105154180","BOLLERIA","DESCONTINUADOS"
"105154220","BOLLERIA","DESCONTINUADOS"
"105154270","BOLLERIA","DESCONTINUADOS"
"105154280","BOLLERIA","DESCONTINUADOS"
"105154440","BOLLERIA","DESCONTINUADOS"
"105154570","BOLLERIA","DESCONTINUADOS"
"105154580","BOLLERIA","DESCONTINUADOS"
"105154620","BOLLERIA","DESCONTINUADOS"
"105154700","BOLLERIA","DESCONTINUADOS"
"105154800","BOLLERIA","DESCONTINUADOS"
"105154810","BOLLERIA","DESCONTINUADOS"
"105154820","BOLLERIA","DESCONTINUADOS"
"150001751","BOLLERIA","DESCONTINUADOS"
"150002077","BOLLERIA","DESCONTINUADOS"
"20110600","BOLLERIA","DESCONTINUADOS"
"201110110","BOLLERIA","DESCONTINUADOS"
"201700700","BOLLERIA","DESCONTINUADOS"
"90427777","BOLLERIA","DESCONTINUADOS"
"90477777","BOLLERIA","DESCONTINUADOS"
"90427777","BOLLERIA","Diferencia Precios-Dctos"
"90477777","BOLLERIA","Diferencia Precios-Dctos"
"104533320","BOLLERIA","GRASAS CULINARIAS"
"104512020","BOLLERIA","HARINAS Y SEMOLAS"
"104512030","BOLLERIA","HARINAS Y SEMOLAS"
"104512090","BOLLERIA","HARINAS Y SEMOLAS"
"104517000","BOLLERIA","HELADOS"
"104517100","BOLLERIA","HELADOS"
"104517120","BOLLERIA","HELADOS"
"104517130","BOLLERIA","HELADOS"
"104517140","BOLLERIA","HELADOS"
"104517300","BOLLERIA","HELADOS"
"104517950","BOLLERIA","HELADOS"
"104517960","BOLLERIA","HELADOS"
"104517970","BOLLERIA","HELADOS"
"102300070","BOLLERIA","INGREDIENTES REPOSTERIA"
"104510140","BOLLERIA","INGREDIENTES REPOSTERIA"
"104512360","BOLLERIA","INGREDIENTES REPOSTERIA"
"104512560","BOLLERIA","INGREDIENTES REPOSTERIA"
"104512990","BOLLERIA","INGREDIENTES REPOSTERIA"
"104513640","BOLLERIA","INGREDIENTES REPOSTERIA"
"104517170","BOLLERIA","INGREDIENTES REPOSTERIA"
"104521210","BOLLERIA","INGREDIENTES REPOSTERIA"
"104533160","BOLLERIA","INGREDIENTES REPOSTERIA"
"104533240","BOLLERIA","INGREDIENTES REPOSTERIA"
"104533350","BOLLERIA","INGREDIENTES REPOSTERIA"
"104533470","BOLLERIA","INGREDIENTES REPOSTERIA"
"104533480","BOLLERIA","INGREDIENTES REPOSTERIA"
"104533490","BOLLERIA","INGREDIENTES REPOSTERIA"
"104537500","BOLLERIA","INGREDIENTES REPOSTERIA"
"104537950","BOLLERIA","INGREDIENTES REPOSTERIA"
"104539030","BOLLERIA","INGREDIENTES REPOSTERIA"
"150000017","BOLLERIA","INGREDIENTES REPOSTERIA"
"150000018","BOLLERIA","INGREDIENTES REPOSTERIA"
"150000136","BOLLERIA","INGREDIENTES REPOSTERIA"
"150000429","BOLLERIA","INGREDIENTES REPOSTERIA"
"201130950","BOLLERIA","INGREDIENTES REPOSTERIA"
"201350250","BOLLERIA","INGREDIENTES REPOSTERIA"
"201701000","BOLLERIA","INGREDIENTES REPOSTERIA"
"201701050","BOLLERIA","INGREDIENTES REPOSTERIA"
"201701100","BOLLERIA","INGREDIENTES REPOSTERIA"
"104510620","BOLLERIA","MANJAR Y DULCE DE LECHE"
"104510640","BOLLERIA","MANJAR Y DULCE DE LECHE"
"150000007","BOLLERIA","MANJAR Y DULCE DE LECHE"
"104528500","BOLLERIA","MERMELADAS Y DULCES"
"150001771","BOLLERIA","MERMELADAS Y DULCES"
"104520970","BOLLERIA","PANES LISTOS PARA COMER"
"104521720","BOLLERIA","PANES LISTOS PARA COMER"
"104522660","BOLLERIA","PANES LISTOS PARA COMER"
"104525990","BOLLERIA","PANES LISTOS PARA COMER"
"104527610","BOLLERIA","PANES LISTOS PARA COMER"
"104527620","BOLLERIA","PANES LISTOS PARA COMER"
"104532410","BOLLERIA","PANES LISTOS PARA COMER"
"104532420","BOLLERIA","PANES LISTOS PARA COMER"
"104534610","BOLLERIA","PANES LISTOS PARA COMER"
"104534840","BOLLERIA","PANES LISTOS PARA COMER"
"104539300","BOLLERIA","PANES LISTOS PARA COMER"
"104540140","BOLLERIA","PANES LISTOS PARA COMER"
"104545310","BOLLERIA","PANES LISTOS PARA COMER"
"104546900","BOLLERIA","PANES LISTOS PARA COMER"
"104546910","BOLLERIA","PANES LISTOS PARA COMER"
"104547790","BOLLERIA","PANES LISTOS PARA COMER"
"104548220","BOLLERIA","PANES LISTOS PARA COMER"
"104254030","BOLLERIA","PANES PARA HORNEAR"
"104254040","BOLLERIA","PANES PARA HORNEAR"
"104515580","BOLLERIA","PANES PARA HORNEAR"
"104519770","BOLLERIA","PANES PARA HORNEAR"
"104519890","BOLLERIA","PANES PARA HORNEAR"
"104520830","BOLLERIA","PANES PARA HORNEAR"
"104520840","BOLLERIA","PANES PARA HORNEAR"
"104521540","BOLLERIA","PANES PARA HORNEAR"
"104521550","BOLLERIA","PANES PARA HORNEAR"
"104521560","BOLLERIA","PANES PARA HORNEAR"
"104521570","BOLLERIA","PANES PARA HORNEAR"
"104521720","BOLLERIA","PANES PARA HORNEAR"
"104523410","BOLLERIA","PANES PARA HORNEAR"
"104538210","BOLLERIA","PANES PARA HORNEAR"
"104538220","BOLLERIA","PANES PARA HORNEAR"
"104538240","BOLLERIA","PANES PARA HORNEAR"
"104538290","BOLLERIA","PANES PARA HORNEAR"
"104538300","BOLLERIA","PANES PARA HORNEAR"
"104538310","BOLLERIA","PANES PARA HORNEAR"
"104548110","BOLLERIA","PANES PARA HORNEAR"
"104548130","BOLLERIA","PANES PARA HORNEAR"
"104548570","BOLLERIA","PANES PARA HORNEAR"
"105154140","BOLLERIA","PANES PARA HORNEAR"
"201609030","BOLLERIA","PANES PARA HORNEAR"
"100093620","BOLLERIA","POSTRES EN POLVO"
"100093780","BOLLERIA","POSTRES EN POLVO"
"100093790","BOLLERIA","POSTRES EN POLVO"
"100095030","BOLLERIA","POSTRES EN POLVO"
"100095080","BOLLERIA","POSTRES EN POLVO"
"104532160","BOLLERIA","POSTRES LISTOS"
"104532180","BOLLERIA","POSTRES LISTOS"
"104532190","BOLLERIA","POSTRES LISTOS"
"104532750","BOLLERIA","POSTRES LISTOS"
"104532790","BOLLERIA","POSTRES LISTOS"
"104537580","BOLLERIA","POSTRES LISTOS"
"105154370","BOLLERIA","POSTRES LISTOS"
"105154380","BOLLERIA","POSTRES LISTOS"
"105154390","BOLLERIA","POSTRES LISTOS"
"105154400","BOLLERIA","POSTRES LISTOS"
"105154560","BOLLERIA","POSTRES LISTOS"
"104520810","BOLLERIA","PREMEZCLAS"
"104520820","BOLLERIA","PREMEZCLAS"
"104533170","BOLLERIA","PREMEZCLAS"
"104533260","BOLLERIA","PREMEZCLAS"
"104533270","BOLLERIA","PREMEZCLAS"
"104533280","BOLLERIA","PREMEZCLAS"
"104533290","BOLLERIA","PREMEZCLAS"
"104533300","BOLLERIA","PREMEZCLAS"
"104533330","BOLLERIA","PREMEZCLAS"
"104533360","BOLLERIA","PREMEZCLAS"
"104533370","BOLLERIA","PREMEZCLAS"
"104533380","BOLLERIA","PREMEZCLAS"
"104533410","BOLLERIA","PREMEZCLAS"
"104533420","BOLLERIA","PREMEZCLAS"
"104533450","BOLLERIA","PREMEZCLAS"
"104533460","BOLLERIA","PREMEZCLAS"
"104540500","BOLLERIA","PREMEZCLAS"
"101820108","BOLLERIA","SALSAS Y TOPPINGS"
"104534650","BOLLERIA","SALSAS Y TOPPINGS"
"104510260","CAFE Y DERIVADOS","ACCESORIOS"
"104510270","CAFE Y DERIVADOS","ACCESORIOS"
"104510290","CAFE Y DERIVADOS","ACCESORIOS"
"104510310","CAFE Y DERIVADOS","ACCESORIOS"
"104511090","CAFE Y DERIVADOS","ACCESORIOS"
"104518180","CAFE Y DERIVADOS","ACCESORIOS"
"104518190","CAFE Y DERIVADOS","ACCESORIOS"
"104518200","CAFE Y DERIVADOS","ACCESORIOS"
"104518210","CAFE Y DERIVADOS","ACCESORIOS"
"104518220","CAFE Y DERIVADOS","ACCESORIOS"
"104519310","CAFE Y DERIVADOS","ACCESORIOS"
"104519500","CAFE Y DERIVADOS","ACCESORIOS"
"104520350","CAFE Y DERIVADOS","ACCESORIOS"
"104520690","CAFE Y DERIVADOS","ACCESORIOS"
"104529310","CAFE Y DERIVADOS","ACCESORIOS"
"104529320","CAFE Y DERIVADOS","ACCESORIOS"
"104529330","CAFE Y DERIVADOS","ACCESORIOS"
"104529340","CAFE Y DERIVADOS","ACCESORIOS"
"104529350","CAFE Y DERIVADOS","ACCESORIOS"
"104529360","CAFE Y DERIVADOS","ACCESORIOS"
"104529370","CAFE Y DERIVADOS","ACCESORIOS"
"104529380","CAFE Y DERIVADOS","ACCESORIOS"
"104529390","CAFE Y DERIVADOS","ACCESORIOS"
"104529400","CAFE Y DERIVADOS","ACCESORIOS"
"104529410","CAFE Y DERIVADOS","ACCESORIOS"
"104529420","CAFE Y DERIVADOS","ACCESORIOS"
"104531280","CAFE Y DERIVADOS","ACCESORIOS"
"104531290","CAFE Y DERIVADOS","ACCESORIOS"
"104531310","CAFE Y DERIVADOS","ACCESORIOS"
"104531320","CAFE Y DERIVADOS","ACCESORIOS"
"104531330","CAFE Y DERIVADOS","ACCESORIOS"
"104531340","CAFE Y DERIVADOS","ACCESORIOS"
"104534520","CAFE Y DERIVADOS","ACCESORIOS"
"104538940","CAFE Y DERIVADOS","ACCESORIOS"
"104538950","CAFE Y DERIVADOS","ACCESORIOS"
"104538960","CAFE Y DERIVADOS","ACCESORIOS"
"104538970","CAFE Y DERIVADOS","ACCESORIOS"
"104538980","CAFE Y DERIVADOS","ACCESORIOS"
"104538990","CAFE Y DERIVADOS","ACCESORIOS"
"104539000","CAFE Y DERIVADOS","ACCESORIOS"
"104539020","CAFE Y DERIVADOS","ACCESORIOS"
"104539040","CAFE Y DERIVADOS","ACCESORIOS"
"104539050","CAFE Y DERIVADOS","ACCESORIOS"
"104539070","CAFE Y DERIVADOS","ACCESORIOS"
"104539080","CAFE Y DERIVADOS","ACCESORIOS"
"104539110","CAFE Y DERIVADOS","ACCESORIOS"
"104539590","CAFE Y DERIVADOS","ACCESORIOS"
"104540160","CAFE Y DERIVADOS","ACCESORIOS"
"104540170","CAFE Y DERIVADOS","ACCESORIOS"
"104543980","CAFE Y DERIVADOS","ACCESORIOS"
"104545010","CAFE Y DERIVADOS","ACCESORIOS"
"104545020","CAFE Y DERIVADOS","ACCESORIOS"
"104548200","CAFE Y DERIVADOS","ACCESORIOS"
"104548300","CAFE Y DERIVADOS","ACCESORIOS"
"105201570","CAFE Y DERIVADOS","ACCESORIOS"
"105201580","CAFE Y DERIVADOS","ACCESORIOS"
"104500320","CAFE Y DERIVADOS","CAFES DE GRANO ENTERO"
"104500330","CAFE Y DERIVADOS","CAFES DE GRANO ENTERO"
"104514810","CAFE Y DERIVADOS","CAFES DE GRANO ENTERO"
"104516880","CAFE Y DERIVADOS","CAFES DE GRANO ENTERO"
"104519130","CAFE Y DERIVADOS","CAFES DE GRANO ENTERO"
"104524660","CAFE Y DERIVADOS","CAFES DE GRANO ENTERO"
"104560900","CAFE Y DERIVADOS","CAFES DE GRANO ENTERO"
"104560910","CAFE Y DERIVADOS","CAFES DE GRANO ENTERO"
"201300001","CAFE Y DERIVADOS","CAFES DE GRANO ENTERO"
"201300050","CAFE Y DERIVADOS","CAFES DE GRANO ENTERO"
"101600020","CAFE Y DERIVADOS","CAFES DE GRANO MOLIDO"
"101600036","CAFE Y DERIVADOS","CAFES DE GRANO MOLIDO"
"101600038","CAFE Y DERIVADOS","CAFES DE GRANO MOLIDO"
"101600050","CAFE Y DERIVADOS","CAFES DE GRANO MOLIDO"
"101600051","CAFE Y DERIVADOS","CAFES DE GRANO MOLIDO"
"101600062","CAFE Y DERIVADOS","CAFES DE GRANO MOLIDO"
"104515930","CAFE Y DERIVADOS","CAFES DE GRANO MOLIDO"
"104516870","CAFE Y DERIVADOS","CAFES DE GRANO MOLIDO"
"104518610","CAFE Y DERIVADOS","CAFES DE GRANO MOLIDO"
"104528970","CAFE Y DERIVADOS","CAFES DE GRANO MOLIDO"
"104542670","CAFE Y DERIVADOS","CAFES DE GRANO MOLIDO"
"104543070","CAFE Y DERIVADOS","CAFES DE GRANO MOLIDO"
"201300003","CAFE Y DERIVADOS","CAFES DE GRANO MOLIDO"
"201300200","CAFE Y DERIVADOS","CAFES DE GRANO MOLIDO"
"101600070","CAFE Y DERIVADOS","CAFES SOLUBLES"
"101600080","CAFE Y DERIVADOS","CAFES SOLUBLES"
"104518410","CAFE Y DERIVADOS","CAFES SOLUBLES"
"104521140","CAFE Y DERIVADOS","CAFES SOLUBLES"
"104543720","CAFE Y DERIVADOS","CAFES SOLUBLES"
"150000829","CAFE Y DERIVADOS","CAFES SOLUBLES"
"150001266","CAFE Y DERIVADOS","CAFES SOLUBLES"
"101600041","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"101600042","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"101600043","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104502460","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104511800","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104511810","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104514260","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104514270","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104514280","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104514830","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104515670","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104520910","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104520920","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104521010","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104521020","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104521030","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104521040","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104521050","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104523790","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104523800","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104523810","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104523820","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104523830","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104523840","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104523850","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104529480","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104549180","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104549190","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"104549200","CAFE Y DERIVADOS","CAPSULAS Y PODS"
"101600001","CAFE Y DERIVADOS","DESCONTINUADOS"
"101600003","CAFE Y DERIVADOS","DESCONTINUADOS"
"101600006","CAFE Y DERIVADOS","DESCONTINUADOS"
"101600050","CAFE Y DERIVADOS","DESCONTINUADOS"
"101600070","CAFE Y DERIVADOS","DESCONTINUADOS"
"101600080","CAFE Y DERIVADOS","DESCONTINUADOS"
"101710002","CAFE Y DERIVADOS","DESCONTINUADOS"
"101710005","CAFE Y DERIVADOS","DESCONTINUADOS"
"101710006","CAFE Y DERIVADOS","DESCONTINUADOS"
"101720001","CAFE Y DERIVADOS","DESCONTINUADOS"
"101720005","CAFE Y DERIVADOS","DESCONTINUADOS"
"101720009","CAFE Y DERIVADOS","DESCONTINUADOS"
"101920103","CAFE Y DERIVADOS","DESCONTINUADOS"
"101920105","CAFE Y DERIVADOS","DESCONTINUADOS"
"101920125","CAFE Y DERIVADOS","DESCONTINUADOS"
"104500320","CAFE Y DERIVADOS","DESCONTINUADOS"
"104500340","CAFE Y DERIVADOS","DESCONTINUADOS"
"104500360","CAFE Y DERIVADOS","DESCONTINUADOS"
"104500380","CAFE Y DERIVADOS","DESCONTINUADOS"
"104500390","CAFE Y DERIVADOS","DESCONTINUADOS"
"104500620","CAFE Y DERIVADOS","DESCONTINUADOS"
"104500630","CAFE Y DERIVADOS","DESCONTINUADOS"
"104500640","CAFE Y DERIVADOS","DESCONTINUADOS"
"104501260","CAFE Y DERIVADOS","DESCONTINUADOS"
"104502450","CAFE Y DERIVADOS","DESCONTINUADOS"
"104510080","CAFE Y DERIVADOS","DESCONTINUADOS"
"104510260","CAFE Y DERIVADOS","DESCONTINUADOS"
"104510270","CAFE Y DERIVADOS","DESCONTINUADOS"
"104510290","CAFE Y DERIVADOS","DESCONTINUADOS"
"104510310","CAFE Y DERIVADOS","DESCONTINUADOS"
"104510740","CAFE Y DERIVADOS","DESCONTINUADOS"
"104510750","CAFE Y DERIVADOS","DESCONTINUADOS"
"104510760","CAFE Y DERIVADOS","DESCONTINUADOS"
"104510770","CAFE Y DERIVADOS","DESCONTINUADOS"
"104510810","CAFE Y DERIVADOS","DESCONTINUADOS"
"104510920","CAFE Y DERIVADOS","DESCONTINUADOS"
"104511060","CAFE Y DERIVADOS","DESCONTINUADOS"
"104511090","CAFE Y DERIVADOS","DESCONTINUADOS"
"104514260","CAFE Y DERIVADOS","DESCONTINUADOS"
"104514270","CAFE Y DERIVADOS","DESCONTINUADOS"
"104514280","CAFE Y DERIVADOS","DESCONTINUADOS"
"104514300","CAFE Y DERIVADOS","DESCONTINUADOS"
"104514310","CAFE Y DERIVADOS","DESCONTINUADOS"
"104514320","CAFE Y DERIVADOS","DESCONTINUADOS"
"104514330","CAFE Y DERIVADOS","DESCONTINUADOS"
"104514340","CAFE Y DERIVADOS","DESCONTINUADOS"
"104514830","CAFE Y DERIVADOS","DESCONTINUADOS"
"104514920","CAFE Y DERIVADOS","DESCONTINUADOS"
"104515670","CAFE Y DERIVADOS","DESCONTINUADOS"
"104516180","CAFE Y DERIVADOS","DESCONTINUADOS"
"104516550","CAFE Y DERIVADOS","DESCONTINUADOS"
"104516870","CAFE Y DERIVADOS","DESCONTINUADOS"
"104516880","CAFE Y DERIVADOS","DESCONTINUADOS"
"104517420","CAFE Y DERIVADOS","DESCONTINUADOS"
"104517600","CAFE Y DERIVADOS","DESCONTINUADOS"
"104517610","CAFE Y DERIVADOS","DESCONTINUADOS"
"104517620","CAFE Y DERIVADOS","DESCONTINUADOS"
"104518180","CAFE Y DERIVADOS","DESCONTINUADOS"
"104518190","CAFE Y DERIVADOS","DESCONTINUADOS"
"104518200","CAFE Y DERIVADOS","DESCONTINUADOS"
"104518210","CAFE Y DERIVADOS","DESCONTINUADOS"
"104518220","CAFE Y DERIVADOS","DESCONTINUADOS"
"104518430","CAFE Y DERIVADOS","DESCONTINUADOS"
"104518610","CAFE Y DERIVADOS","DESCONTINUADOS"
"104518620","CAFE Y DERIVADOS","DESCONTINUADOS"
"104518720","CAFE Y DERIVADOS","DESCONTINUADOS"
"104518930","CAFE Y DERIVADOS","DESCONTINUADOS"
"104519130","CAFE Y DERIVADOS","DESCONTINUADOS"
"104519320","CAFE Y DERIVADOS","DESCONTINUADOS"
"104519550","CAFE Y DERIVADOS","DESCONTINUADOS"
"104520110","CAFE Y DERIVADOS","DESCONTINUADOS"
"104520130","CAFE Y DERIVADOS","DESCONTINUADOS"
"104520360","CAFE Y DERIVADOS","DESCONTINUADOS"
"104520390","CAFE Y DERIVADOS","DESCONTINUADOS"
"104520510","CAFE Y DERIVADOS","DESCONTINUADOS"
"104520520","CAFE Y DERIVADOS","DESCONTINUADOS"
"104520690","CAFE Y DERIVADOS","DESCONTINUADOS"
"104520920","CAFE Y DERIVADOS","DESCONTINUADOS"
"104521010","CAFE Y DERIVADOS","DESCONTINUADOS"
"104521020","CAFE Y DERIVADOS","DESCONTINUADOS"
"104521040","CAFE Y DERIVADOS","DESCONTINUADOS"
"104521050","CAFE Y DERIVADOS","DESCONTINUADOS"
"104521640","CAFE Y DERIVADOS","DESCONTINUADOS"
"104523090","CAFE Y DERIVADOS","DESCONTINUADOS"
"104523260","CAFE Y DERIVADOS","DESCONTINUADOS"
"104523270","CAFE Y DERIVADOS","DESCONTINUADOS"
"104523280","CAFE Y DERIVADOS","DESCONTINUADOS"
"104523290","CAFE Y DERIVADOS","DESCONTINUADOS"
"104523300","CAFE Y DERIVADOS","DESCONTINUADOS"
"104523310","CAFE Y DERIVADOS","DESCONTINUADOS"
"104523780","CAFE Y DERIVADOS","DESCONTINUADOS"
"104523820","CAFE Y DERIVADOS","DESCONTINUADOS"
"104523860","CAFE Y DERIVADOS","DESCONTINUADOS"
"104526540","CAFE Y DERIVADOS","DESCONTINUADOS"
"104528110","CAFE Y DERIVADOS","DESCONTINUADOS"
"104529410","CAFE Y DERIVADOS","DESCONTINUADOS"
"104529430","CAFE Y DERIVADOS","DESCONTINUADOS"
"104529440","CAFE Y DERIVADOS","DESCONTINUADOS"
"104560900","CAFE Y DERIVADOS","DESCONTINUADOS"
"104560930","CAFE Y DERIVADOS","DESCONTINUADOS"
"104560940","CAFE Y DERIVADOS","DESCONTINUADOS"
"104560950","CAFE Y DERIVADOS","DESCONTINUADOS"
"104560960","CAFE Y DERIVADOS","DESCONTINUADOS"
"104560970","CAFE Y DERIVADOS","DESCONTINUADOS"
"104560980","CAFE Y DERIVADOS","DESCONTINUADOS"
"104560990","CAFE Y DERIVADOS","DESCONTINUADOS"
"105154740","CAFE Y DERIVADOS","DESCONTINUADOS"
"105154750","CAFE Y DERIVADOS","DESCONTINUADOS"
"105201570","CAFE Y DERIVADOS","DESCONTINUADOS"
"105201580","CAFE Y DERIVADOS","DESCONTINUADOS"
"105201710","CAFE Y DERIVADOS","DESCONTINUADOS"
"108004060","CAFE Y DERIVADOS","DESCONTINUADOS"
"108004070","CAFE Y DERIVADOS","DESCONTINUADOS"
"108004090","CAFE Y DERIVADOS","DESCONTINUADOS"
"150000020","CAFE Y DERIVADOS","DESCONTINUADOS"
"150000176","CAFE Y DERIVADOS","DESCONTINUADOS"
"150000177","CAFE Y DERIVADOS","DESCONTINUADOS"
"150000178","CAFE Y DERIVADOS","DESCONTINUADOS"
"150000181","CAFE Y DERIVADOS","DESCONTINUADOS"
